Date,NFLX,JPM,GS,AAPL
2015-11-24,-0.013756708289978214,-0.0014955187373320022,-0.002748534815888215,0.009596295315978498
2015-11-25,0.006893245643863732,0.001198132784313355,0.0025440106349343683,-0.007149812600306449
2015-11-27,0.010309268214748757,0.004636532770770918,0.0069787679822130855,-0.0018639972878989886
2015-11-30,-0.01682079535463299,-0.007294709369334185,0.0010537944802022636,0.004159155408557158
2015-12-01,0.016540994772073825,0.013947069749012053,0.016050864374087315,-0.008114880215605247
2015-12-02,0.028395867043213174,-0.014051245425666381,-0.014554402036405012,-0.00903371371108086
2015-12-03,-0.01644299416442707,-0.012901087502802167,-0.026595330722244737,-0.009287687449095139
2015-12-04,0.0324895134177714,0.0317625893000657,0.02586414614036081,0.03324652256176286
2015-12-07,-0.04254175801584681,-0.013108969342412347,-0.02368554991056515,-0.006301027500241085
2015-12-08,0.012922804233364449,-0.015522578574924673,-0.013855372937049748,-0.0004227987593525828
2015-12-09,-0.021893261420673937,-0.007580313420312845,-0.012081578846857788,-0.022075446236363372
2015-12-10,-0.010386419628258037,0.002291411092599116,0.007746789843585455,0.004756907580759195
2015-12-11,-0.032544137017490926,-0.02347204047898155,-0.030475725088674688,-0.025738285478014822
2015-12-14,0.014801063431442385,0.0031210600336302186,-0.0009064332303712064,-0.00618493771541051
2015-12-15,-0.017154219990341724,0.02847418150172043,0.03180311166818317,-0.0176920018318375
2015-12-16,0.03406408910206582,0.02163393345858644,0.02307569735718773,0.007693111680767473
2015-12-17,-0.0010599906561067352,-0.018510307704930562,-0.019333244693767515,-0.021196222630432415
2015-12-18,-0.03665011358151149,-0.028364517022609892,-0.03898996541477906,-0.02706913650573861
2015-12-21,-0.011777659965982568,0.01770161079814403,0.01287810532015965,0.012260807215388692
2015-12-22,-0.0033439029309160206,0.0021363073967821666,0.012939355282105325,-0.0009319453385626675
2015-12-23,0.016517600082804895,0.01598660441407196,0.016106687493271155,0.012869598980225438
2015-12-24,-0.007024389009229859,-0.0019481736104283165,-0.0026235108916725647,-0.005340399666062812
2015-12-28,-0.0018750636433119139,-0.003303230296041737,-0.004658672584517687,-0.011200590880085959
2015-12-29,0.017163368847705307,0.010394419231928298,0.010516814659176532,0.017974377118229468
2015-12-30,-0.0202317294034694,-0.0071562364990946925,-0.00828196631395195,-0.01305893951157533
2015-12-31,-0.019964029211998136,-0.008409814243332314,-0.009780029516740951,-0.019194333392983154
2016-01-04,-0.03864310434588014,-0.03003512092478977,-0.01714463744243222,0.0008546757669545268
2016-01-05,-0.020916655524855,0.0017289757125453775,-0.01721752321171699,-0.025059470518272287
2016-01-06,0.09307074402964122,-0.014435768866552068,-0.02441311485461417,-0.019569444442161354
2016-01-07,-0.026512599749243915,-0.040439641122264613,-0.030734991185325744,-0.04220481106478002
2016-01-08,-0.027671073991809014,-0.02239923327791893,-0.004130516764886294,0.005288207760571817
2016-01-11,0.03213934689533171,-0.0015273912413040769,0.010918381119313425,0.016191848729230962
2016-01-12,0.014003658287007559,0.002209606726956137,-0.0001205405719102437,0.014513334597917815
2016-01-13,-0.08594959783052436,-0.027476143454521096,-0.040552589703677144,-0.02571036840391805
2016-01-14,0.004692192299695419,0.014998180650666493,0.01509531783821827,0.021870847246452607
2016-01-15,-0.028208450513120598,-0.01993144009188652,-0.035813884646400784,-0.024015250708027347
2016-01-19,0.03700498308575573,-0.0005255661865460892,0.007775791212032868,-0.004838703789874721
2016-01-20,-0.0013903190909954066,-0.026311453049205236,-0.01957646735171681,0.001344768259346818
2016-01-21,-0.050027840138476276,-0.0046838776857734965,-0.013658260362599539,-0.005062578832967679
2016-01-22,-0.01592571839490653,0.030769282813289278,0.03435495377522502,0.0531672074148124
2016-01-25,-0.015885608168481724,-0.0226514675197258,-0.0365930998143994,-0.01952245536830899
2016-01-26,-0.013014536720962977,0.02551225230184917,0.0220355916259527,0.005530484474922215
2016-01-27,-0.06828171501735891,-0.0007010678790706493,-0.00472627545425186,-0.06570674338353333
2016-01-28,0.03576524499898004,0.00420771996798841,0.021727555850540092,0.007172557501320398
2016-01-29,-0.027221769140235663,0.03875693017250659,0.028651467109401363,0.03454125567699573
2016-02-01,0.024499129896760508,-0.01075598673078082,-0.011822395655899376,-0.009348571987568666
2016-02-02,-0.02763310208647607,-0.03109077899128554,-0.04979598284937303,-0.02022199840585548
2016-02-03,-0.008197617417335268,0.006662965067320448,0.006459587600567529,0.019792427809076862
2016-02-04,-0.011351099884785554,0.01724466887047016,0.024954273045041164,0.008035167943859056
2016-02-05,-0.07713742324787354,-0.011130473509602723,-0.00012777632251459448,-0.026708071403005573
2016-02-08,0.0064017245251348776,-0.020951982524016977,-0.04614291813749616,0.010529646270825754
2016-02-09,0.033725366885332564,-0.006013727618589981,-0.0067002215796378994,-0.00021050002770439669
2016-02-10,0.02693602425178465,-0.012099697573199064,-0.0068805457235407985,-0.007579773282099134
2016-02-11,-0.023742210814884923,-0.044128171005233696,-0.044420104147910866,-0.006046432878030972
2016-02-12,0.012159850264183758,0.08328603585735639,0.03866665463622421,0.0030948336493310524
2016-02-16,0.018878735664442203,0.014959221916157173,0.019776604949677257,0.028194475697594923
2016-02-17,0.06412126770117998,0.007197960780082502,0.012884342360694578,0.015314792779317798
2016-02-18,-0.045061251331782626,-0.01633476031639125,-0.021266656165281117,-0.018956434710595826
2016-02-19,-0.013924130142348168,0.00017296869411276283,-0.0055502932170024,-0.0022856064275397214
2016-02-22,0.030258846202681378,0.012971259241868038,0.01279691675637018,0.00874662228822487
2016-02-23,-0.030566708900963024,-0.04183038589731858,-0.026076907010051054,-0.02260535820698395
2016-02-24,0.02793983154208357,0.0003561797270281719,0.0044851553914773135,0.014890402836510441
2016-02-25,0.031874229336216864,0.015497413096894563,0.018480338704040644,0.006867712785866287
2016-02-26,0.0027504722266791237,0.009296585724586803,0.013490834741336943,0.0015504578223928256
2016-02-29,-0.014558468615774811,-0.021550298247374644,-0.0004680104179649591,-0.002269930028973688
2016-03-01,0.052349846889386376,0.05150967521443972,0.034240296468466935,0.03971446350410024
2016-03-02,-0.007019353204322343,0.009459482026560329,-0.002909473964530118,0.0021884420394011617
2016-03-03,0.003278349480824394,0.003346657576979384,0.007328144765365918,0.007444272336296409
2016-03-04,0.03727153593898236,0.001500898841288345,0.009720883203053088,0.014876470451502977
2016-03-07,-0.059952784578739204,-0.0018315189329307646,-0.009499651827666544,-0.011066672024461544
2016-03-08,0.007749560265147171,-0.019352682459984227,-0.02413914703421982,-0.008245806565671754
2016-03-09,0.01839339687541308,0.00578405422170114,-0.011147601719887823,0.0008909732467852205
2016-03-10,-0.006530606016820761,-0.008626353389804664,0.007404000257491994,0.0004942861911234608
2016-03-11,0.0030813789017778426,0.012455204975603484,0.019335573371766168,0.010773982800898585
2016-03-14,0.004812549392632759,-0.0037076110505392945,-0.002923371165536315,0.002542324522421202
2016-03-15,-0.00275141802326917,0.0013532546122845268,-0.009511817388301091,0.020093741638766094
2016-03-16,0.01522581089798103,-0.004729741013280164,-0.009800868932258289,0.013291241831765443
2016-03-17,0.0037242350504758104,-0.002885239300059683,0.01574362190695555,-0.001604037881123399
2016-03-18,0.014039325197964914,0.02944656728523465,0.030671466406407166,0.0011341931785247006
2016-03-21,-0.0005934057195257081,-0.00033050280667146215,-0.008312557792765407,-9.448828884250915e-05
2016-03-22,-0.012072048784641853,-0.003638603905908311,-0.01337232214135664,0.007648170368970364
2016-03-23,-0.002504006502102807,-0.004980067564119617,-0.0007780877564526056,-0.00552900598028272
2016-03-24,-0.012350595167871181,-0.007674557472036381,-0.0070098595010325004,-0.004333986322821115
2016-03-28,0.0289751774749496,-0.0013448987125224132,0.005490661588029244,-0.004542513580860219
2016-03-29,0.028850886230205486,-0.006228864504290832,0.007735456955317632,0.023671709008025177
2016-03-30,-0.018630508625582798,0.01151936635194506,0.009482134693705957,0.017459027686755002
2016-03-31,0.0003914366823729587,-0.008206186130884752,0.0030666094452984627,-0.005202756533678188
2016-04-01,0.033943005745516786,0.010976189519082746,0.018091867475189982,0.009175283002908374
2016-04-04,-0.012771982148515493,-0.003870313167493644,-0.012827407375765043,0.0102736123619529
2016-04-05,0.005654086975683814,-0.014189105100917643,-0.015338394087646812,-0.011789355080084829
2016-04-06,-0.001048223821158989,0.0077109624317821535,-0.0010295327918903308,0.010472891526883243
2016-04-07,-0.0036249630465992055,-0.02533620059353714,-0.03080165289747505,-0.021809840707878836
2016-04-08,-0.00612732798800919,0.007327370473554584,-0.0008641838397315249,0.0011057938803300527
2016-04-11,-0.010885244966701402,0.007966766819549775,0.012776230565674007,0.0033129446541591
2016-04-12,0.041877707820196175,0.018556650870309666,0.01386350674163106,0.013025342303389476
2016-04-13,0.02495791816379911,0.04234160791996233,0.035901575626754,0.014487372413857003
2016-04-14,0.00702231310853807,0.012947056884400343,0.006631472727159471,0.0005358123484737742
2016-04-15,0.009871436201415396,-0.011503532825096974,-0.01485330737818269,-0.020071642064704354
2016-04-18,-0.02788988028672179,0.006465198187269872,0.003154291397208242,-0.021574760058364117
2016-04-19,-0.12970484308186714,0.016861893021874463,0.022827018750438022,-0.005303442613102782
2016-04-20,0.025757901203137923,0.014529411429067496,0.026622178765898674,0.002057922621198527
2016-04-21,-0.018497399485660426,-0.00996239732911286,-0.009941815461473436,-0.01082806736004649
2016-04-22,0.00968623011612224,0.005817374512483875,0.008649969279053815,-0.002736807927377849
2016-04-25,-0.02440045808188751,-0.005783728398312538,-0.009954868694746377,-0.005677486870895976
2016-04-26,-0.01207778198914855,0.005188425589538914,0.004542974344438955,-0.0069470335038717135
2016-04-27,-0.015038400790426065,0.002815699489280732,0.006512333457463715,-0.06257777596113911
2016-04-28,-0.008348002291164835,-0.007954945532886337,-0.015755989591882957,-0.03056609412622835
2016-04-29,-0.002769162642670908,-0.006289412462830546,-0.0010955915104742253,-0.01149438008456527
2016-05-02,0.034210839418149064,0.00933534581228912,0.01261317741593282,-0.0010668490995644486
2016-05-03,-0.01686177300539804,-0.01928206145571576,-0.018293429017529284,0.016446000454417353
2016-05-04,-0.008193139529156235,-0.015824506691390683,-0.018817879875650645,-0.010401846833495654
2016-05-05,-0.015640468714902878,-0.0053598872641063,-0.0033735404734368535,-0.004058478676206234
2016-05-06,0.016448400426672505,0.005878441258758471,-0.004262486246359942,-0.00557697977411753
2016-05-09,-0.00330245964836251,-0.006331292544774381,-0.008436132251679607,0.000754968046166482
2016-05-10,0.02595536172253432,0.013559811163363689,0.024824244094094228,0.0067890468676812255
2016-05-11,-0.0308967893792651,-0.0037069410629896327,-0.012390374703814655,-0.009740601403681381
2016-05-12,-0.02532769233859422,-0.0006473210741754221,-0.00846789463986275,-0.023456959295149127
2016-05-13,0.0015956165153525603,-0.009227711684635542,-0.017270694682217314,0.0019924781156730464
2016-05-16,0.014110213153378792,0.007516357493238202,0.00025716217442561806,0.03711902756043228
2016-05-17,-0.005498266136250263,0.0,-0.004698385947378814,-0.004154442315344009
2016-05-18,0.021098982337042882,0.038598812508685354,0.03420676611530382,0.01144530825645207
2016-05-19,-0.010497203847979919,-0.010150027274567375,-0.0327628977610237,-0.003806939386122199
2016-05-20,0.03283076171770172,0.0018928667897306628,-0.001228035785029613,0.010827754793669708
2016-05-23,0.02594876831345494,-0.0007872044226128194,0.00608401812099113,0.012707568432245075
2016-05-24,0.03161555505634528,0.017018857858977388,0.013766546295442383,0.015243923283194682
2016-05-25,0.023597891235026758,0.015184175837476666,0.02322500679389905,0.01756935491515388
2016-05-26,0.026047911076282126,-0.007478458048196912,-0.012589268243562546,0.007929905934516146
2016-05-27,0.00476612688260003,0.006150884132346546,0.006054287757540244,-0.0005975792471947239
2016-05-31,-0.007066828028725491,-0.0024453575888688794,-0.0003135462821727275,-0.004883037704016768
2016-06-01,-0.010334382000073639,0.006435107615707647,0.0030724959244634586,-0.014019423414900811
2016-06-02,-0.002561344998116888,0.0018263684254768986,-0.004313245862251125,-0.007515883336240536
2016-06-03,-0.016395097897376587,-0.017778357109080045,-0.02266487565543407,0.0020468780157034683
2016-06-06,0.011547359857080108,0.009900898862910568,0.008929587467106481,0.007250857970182434
2016-06-07,-0.008437547073115281,-0.003369859276196374,-0.012033807262287755,0.004055392074821862
2016-06-08,-0.020322342493749646,0.0029199586868244864,-0.00341505973008982,-0.0009089442013935356
2016-06-09,-0.007868427014698809,-0.007662497817903513,-0.009506452109698249,0.007176193045573154
2016-06-10,-0.034401034749932835,-0.014054176900138105,-0.021414098442119167,-0.008229007618244966
2016-06-13,0.0010666503906249236,-0.008928811105284318,-0.008406298029672743,-0.015076148737260708
2016-06-14,0.002876976844441659,-0.018807924963378464,-0.01641693269809308,0.0012327667498828188
2016-06-15,0.0018061853377016046,-0.0017718207284543874,-0.00020495536956988136,-0.0032834160473886875
2016-06-16,0.012196431378860284,0.004034148924100922,0.0032156489509365116,0.004220603690313407
2016-06-17,-0.010373066511307538,0.0009639948511610541,-0.006751563867496979,-0.02275730635770601
2016-06-20,-0.006881883721399862,0.001445266036428361,0.014488300905051155,-0.0024127309836905475
2016-06-21,-0.0299574104111463,0.00929957301872908,0.004060301307539982,0.008517326959875948
2016-06-22,-0.010770367628827882,-0.0038128919506881243,-0.0014155940292354119,-0.003753528123269012
2016-06-23,0.01833131303987323,0.021368396417309476,0.030511971209356892,0.005755963832881683
2016-06-24,-0.03512983953800797,-0.06947697867358726,-0.07074563701955128,-0.028095460529920846
2016-06-27,-0.03516508960311282,-0.0333891828088253,-0.01656566507065471,-0.014560814046745252
2016-06-28,0.030938700726567347,0.03315375705064594,0.020786947421913116,0.016840172546281673
2016-06-29,0.03512556888726537,0.028225969847828214,0.021698347605191737,0.008654836787653108
2016-06-30,0.004612407309472877,0.015359402144152767,0.021168443896427913,0.012711511914859974
2016-07-01,0.05673365349322923,-0.006487156075247413,-0.0022214580242263526,0.0030338254868576
2016-07-05,0.012827200958429374,-0.027913801082682266,-0.02563206120760675,-0.009385777064361833
2016-07-06,-0.03380660876503705,0.010747218194058217,0.007822514703670125,0.005684822717292093
2016-07-07,0.005285412347409091,0.006479701552531747,0.009754111169652635,0.004291734514882295
2016-07-08,0.020609875035970893,0.020633717388726103,0.02299320505153335,0.0077131251865825146
2016-07-11,-0.024623938283180213,0.007116290571443917,0.012036370432822796,0.0031030857355942576
2016-07-12,0.013731943349548414,0.014934915901432921,0.03107932668623059,0.004537010097954042
2016-07-13,0.004793154929890964,-0.0006329466152419361,0.006372770601805744,-0.005645562595852027
2016-07-14,0.01648860658362228,0.015199802839240828,0.02925520371331669,0.019820482785160687
2016-07-15,0.003774767998915296,0.0009356084114240382,-0.005536832132484237,-0.00010162396446822264
2016-07-18,0.004268707912905123,-0.0034279362309654893,0.010455021488932292,0.010629865646730297
2016-07-19,-0.13126203361164934,-0.001563526225043077,-0.01175524182841814,0.0004007564717278811
2016-07-20,0.02411471822611233,0.0010960760583320628,0.002230624713814411,0.0009010483764291255
2016-07-21,-0.021840583760177834,-0.003754163662287424,-0.010632573426733849,-0.005301907153759333
2016-07-22,-0.0011629082056673345,0.005495541580537777,0.0022491196526144286,-0.007744127130354661
2016-07-25,0.02060780399393347,-0.002654719571226316,0.0006234234700721597,-0.013379426351195267
2016-07-26,0.04277891676179468,0.004070805991976512,0.004049842346486088,-0.006883226321794944
2016-07-27,0.006891994619611985,0.003118687816803689,-0.001055183930280812,0.06496358121885004
2016-07-28,-0.004237281462071807,-0.0035751561104307994,-0.0028569370698799945,0.013501276442313248
2016-07-29,-0.0043644464726599885,-0.002028325972397771,-0.01071470435516031,-0.00124556139282761
2016-08-01,0.03419181092144696,-0.002657170547317622,-0.0039672993448043314,0.017656527796452437
2016-08-02,-0.008583290923106612,-0.0023511705545938844,-0.0134020456872872,-0.014804090495025735
2016-08-03,-0.004916621381745645,0.01586782442860235,0.014609828764243993,0.012537882666652234
2016-08-04,0.003652029783648869,-0.0015465998816036608,-0.001831818114295003,0.006177707541336064
2016-08-05,0.03842033651638466,0.026951862347859068,0.025561366906675653,0.01520745936901391
2016-08-08,-0.0197876759053921,-0.003016466600419987,0.004565881840773445,0.008280517742609517
2016-08-09,-0.011775867305168886,-0.0034797876507189907,0.003746001823288214,0.0040599565672652105
2016-08-10,-0.0006383398229321546,-0.008957185761173991,-0.007647648043811461,-0.0074440894227487675
2016-08-11,0.020866592974605247,0.0027575439313105576,0.010295954447768985,-0.0006479666060867917
2016-08-12,0.007299999506703125,-0.0021386445906027562,-0.003722120125903894,0.0023162272335965906
2016-08-15,-0.013251877293992131,0.006123519721081383,0.014088724259101237,0.012017193067529242
2016-08-16,-0.0019934405296245794,-0.00015200329954789815,0.0006038451616683371,-0.00091358598648561
2016-08-17,0.013141294826601646,0.002739129540434204,0.00012047428262329518,-0.0014626189089290698
2016-08-18,-0.0021790918178644647,0.0009104020157957304,0.0023545115511602877,-0.0012818371271162698
2016-08-19,-0.0030158163943749816,-0.0013644343661451952,0.001023494788188417,0.0025666603077207917
2016-08-22,-0.006362789119387036,-0.000910963806916576,0.00018052309468541416,-0.007772334351474286
2016-08-23,0.007138361221148415,-0.0004560444629362337,-0.0010829430718777289,0.0031332713935787737
2016-08-24,-0.00792163974244875,0.002736631281436974,-0.004696402397538546,-0.0075332401648665615
2016-08-25,0.02248370858149773,0.0018197355506701651,0.003629774758530102,-0.004258057705175844
2016-08-26,0.002671620808115227,0.002270171030549939,0.0004219107828722368,-0.005856553446191182
2016-08-29,-0.0028694278954990438,0.011024238663825958,0.0054228489078127495,-0.001122342208659255
2016-08-30,0.0015415610665971968,0.008215126200252332,0.018950612294430735,-0.007676479339103648
2016-08-31,0.0,0.0,0.0005318362519302067,0.0009434228206839368
2016-09-01,-0.0007183139765658542,-0.004296229776484695,-0.0056064263431070405,0.005937695774432816
2016-09-02,0.0,0.00416570106584313,0.003976160417716201,0.009369390612426809
2016-09-06,0.027829114406527022,-0.0007408021020403055,0.0008864513490440817,-0.0002785280742815255
2016-09-07,-0.009391496117538312,-0.004151782770277501,0.0020079641859183095,0.006128477060464377
2016-09-08,0.005143743100168852,0.0013401399767476452,0.011728364294885996,-0.026209116047089642
